"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0027375",5547.07758331324,0.0528780182181079,0.0408967054272443,1.29296523193484,0.196023084317605,0.367620053722298
"FBgn0003423",19800.64020867,-0.0478268934555832,0.0369915673547026,-1.29291340907466,0.196041009274333,0.367620053722298
"FBgn0052594",3076.07131227851,0.0442637380115447,0.0342360355413131,1.29289905538657,0.196045974269398,0.367620053722298
"FBgn0032709",310.705135150867,0.21804316844964,0.168683941681224,1.29261366717227,0.196144710262689,0.36770507958875
"FBgn0039696",2148.41887233192,-0.0601337561502383,0.0465230109109304,-1.29255942323609,0.196163481201572,0.36770507958875
"FBgn0038479",74.1691020604913,-0.276305823254081,0.213767255711817,-1.29255447628786,0.196165193142511,0.36770507958875
"FBgn0033215",562.383148116545,0.16624223151363,0.128636367896887,1.29234239299175,0.196238596984264,0.367762988119669
"FBgn0263408",37.397496809982,0.267354934076932,0.206879359776903,1.29232289951615,0.1962453448525,0.367762988119669
"FBgn0040366",1389.32638495472,-0.06809995670676,0.0527009964026714,-1.29219486072768,0.196289671028996,0.367799895570958
"FBgn0035255",31.4386010738299,-0.333765572310709,0.258355373712945,-1.29188554321131,0.196396784957315,0.367936013771432
"FBgn0034628",6064.08119897114,0.0662084963906562,0.0512512028799598,1.29184277968518,0.19641159695768,0.367936013771432
"FBgn0033953",26309.7796450518,-0.191024128333399,0.147909413052401,-1.29149405971696,0.196532413620627,0.368116156570899
"FBgn0033850",69.7217806164709,-0.188700550998769,0.146152978928033,-1.29111669418443,0.196663216069756,0.368314955769924
"FBgn0033935",2447.74064461476,0.0454298545702938,0.0351910212630677,1.29095016114157,0.19672096002875,0.368376896808288
"FBgn0029798",2625.20860419158,-0.0628862700962811,0.0487178256992489,-1.29082669831159,0.196763777760831,0.368410875175514
"FBgn0028939",20295.6337221578,-0.120753302645048,0.0935775414385063,-1.29040901041838,0.196908685305468,0.368596131026121
"FBgn0052218",1181.45210610792,0.0915264345938872,0.0709287751977974,1.29039919748578,0.196912090623853,0.368596131026121
"FBgn0039758",147.08282193499,-0.255101761216364,0.197738398961691,-1.29009723228206,0.197016900731383,0.368742781555005
"FBgn0263121",10295.143017588,0.0574234251252463,0.0445132063052696,1.29003120403053,0.197039824137918,0.368742781555005
"FBgn0035766",11242.5632376444,-0.0425727854997605,0.0330123757136325,-1.2896007809029,0.197189304458291,0.368976277465063
"FBgn0265177",6203.46048159729,0.0666407911477044,0.0516913340855615,1.2892062533615,0.197326391612811,0.369186527949192
"FBgn0016684",8953.42552529699,-0.124600665932307,0.0966549088291389,-1.28912920659384,0.197353171323562,0.369190372613809
"FBgn0264372",154.419741197991,-0.372009392930917,0.288743525424495,-1.28837310683939,0.197616115619946,0.369635956211578
"FBgn0034121",12042.2272736626,-0.212174946733558,0.164734732765762,-1.28797942711481,0.19775312471367,0.369845899076218
"FBgn0267637",3.07983095180471,0.48459993426454,0.376382725028351,1.28751906514317,0.197913428818688,0.370099351173532
"FBgn0265682",14.1362250455527,0.467082637687849,0.36288427142235,1.28713938429209,0.19804571021174,0.370300343711707
"FBgn0050120",193.006011714179,0.261402171975362,0.203115773645693,1.28696145692427,0.198107722631066,0.370369915403415
"FBgn0051680",1690.68892787014,0.432017307993727,0.335833370125291,1.28640375383945,0.198302189013481,0.370687066393252
"FBgn0266309",58.0222332536092,0.182322716851881,0.141755738227296,1.28617521330628,0.198381919490837,0.370769557956253
"FBgn0034352",1088.84743085269,0.153282520708192,0.1191807473358,1.28613491805273,0.198395979645758,0.370769557956253
"FBgn0051224",14772.742407163,-0.0439883792540775,0.0342070908744183,-1.28594329800124,0.198462851279517,0.370848116043769
"FBgn0014865",1088.20728788764,0.423697900456116,0.329543261891082,1.28571252837861,0.198543407219193,0.37095222179642
"FBgn0259725",1249.18456568819,-0.0863079480309426,0.0671701272451452,-1.28491565478135,0.198821759797005,0.371404096005264
"FBgn0260645",5.89047892763328,0.417776420799057,0.325148771341373,1.28487774711729,0.198835008268556,0.371404096005264
"FBgn0031493",7452.18117896541,0.0373589481818536,0.0290793052659815,1.28472629728049,0.19888794539891,0.371456510406069
"FBgn0261632",48.796631025466,0.31592052411621,0.245922365528821,1.28463518735625,0.198919796535878,0.371469535001717
"FBgn0262518",10646.8413067944,0.0612137123726205,0.0476665330984673,1.28420735458499,0.199069412541539,0.371658691357758
"FBgn0031458",2887.46457873277,-0.0406059189620595,0.0316198827274207,-1.28418942322155,0.19907568505549,0.371658691357758
"FBgn0004841",117.774459669859,-0.128218660934512,0.0998485022545157,-1.28413204043542,0.199095758918478,0.371658691357758
"FBgn0040360",24.4659818675934,-0.252822267261248,0.19689498099663,-1.28404627675895,0.199125763849321,0.371663319365232
"FBgn0036787",2484.94167499792,0.0869697421392379,0.0677343581937471,1.28398267081043,0.19914801890177,0.371663319365232
"FBgn0082978",50.7747658679026,0.113473170415582,0.0883921362180996,1.28374734756491,0.199230371832918,0.371770546389544
"FBgn0267812",69.8362449503958,0.125287592928318,0.0976064301020309,1.2835997874049,0.199282024182819,0.371781852974175
"FBgn0001987",6702.74330030095,-0.0495002715893673,0.0385641542178416,-1.28358245094005,0.199288093327248,0.371781852974175
"FBgn0263981",153.132906317575,0.152740104235508,0.119001263305239,1.2835166618671,0.199311125974971,0.371781852974175
"FBgn0036571",2534.9709516908,0.0407270389458047,0.031733321146046,1.28341558572981,0.199346516356308,0.371801421712764
"FBgn0024187",8922.05516205431,0.0408730081825844,0.03184987445382,1.28330201872058,0.199386285717336,0.371829151783598
"FBgn0021825",6556.78138212628,-0.0305028386178973,0.0237715556697037,-1.28316543695003,0.19943412215937,0.371871917093371
"FBgn0053963",235.21525073505,0.105739551952648,0.0824422947176805,1.28258865567422,0.199636226685889,0.372202289533487
"FBgn0039266",7277.91113098138,0.0459750366537416,0.0358655201074764,1.2818728549306,0.199887251712904,0.372623775602631
"FBgn0265254",51.8711241334133,0.121136321140335,0.0945208701947264,1.28158279637901,0.19998903830068,0.372766931102592
"FBgn0053543",702.084307727359,-0.0809941678708986,0.0632020482923373,-1.2815117556992,0.200013973479371,0.372766931102592
"FBgn0033661",7255.5873459913,-0.0842425902577573,0.0657498610850005,-1.28125883260574,0.200102767559017,0.372823894782389
"FBgn0053817",4.341201715635,0.253993501815666,0.198244665168698,1.28121229188956,0.200119109811169,0.372823894782389
"FBgn0063375",3.41467781132831,-0.270755029573254,0.211330484204234,-1.28119249143247,0.200126062815792,0.372823894782389
"FBgn0265648",2652.34859233418,0.223249578480924,0.174266542603959,1.28108112518353,0.200165172776991,0.372823894782389
"FBgn0037354",6940.82666594883,-0.0781707574594016,0.0610199359636482,-1.28106914936736,0.200169378815324,0.372823894782389
"FBgn0032194",4047.3436024735,0.0720043952349668,0.0562516836866951,1.2800398230924,0.200531130688909,0.373451090477275
"FBgn0039141",6311.60406820924,-0.0486417191766094,0.0380082121054556,-1.27976867319227,0.200626504403497,0.373543004665266
"FBgn0039293",4435.24936103126,-0.046347968373402,0.0362202885557865,-1.27961344929698,0.200681117439138,0.373543004665266
"FBgn0050418",577.746999104237,-0.0680056847339259,0.0531464921665921,-1.27958933810262,0.20068960154923,0.373543004665266
"FBgn0266369",10028.0662948777,0.0837212308572216,0.0654313448316745,1.27952789404832,0.200711223317471,0.373543004665266
"FBgn0004597",2060.93096859329,0.0504185153836682,0.0394057227181502,1.27947191184101,0.200730924576824,0.373543004665266
"FBgn0261283",22340.7316587697,-0.0515464755117922,0.0402889370311385,-1.27942009172277,0.200749162371446,0.373543004665266
"FBgn0086447",1155.83732640927,0.0870819871782184,0.0680646119360716,1.27940180221711,0.200755599547198,0.373543004665266
"FBgn0031871",7346.94798220536,-0.0404260587717804,0.0316029100818856,-1.27918785539159,0.200830911474876,0.373636577391333
"FBgn0030222",413.067420537972,0.212422165185349,0.166112991698846,1.27878116583716,0.200974128063675,0.373856444530559
"FBgn0264460",77.6158306613378,0.157578968665767,0.123264949288506,1.27837612861827,0.201116836827155,0.374057742517251
"FBgn0024250",1611.48014501866,-0.0791242287869784,0.061901141891602,-1.2782353664095,0.201166449577289,0.374057742517251
"FBgn0262532",167.532137210339,0.249207491634104,0.194966403637792,1.27820735769985,0.201176322532707,0.374057742517251
"FBgn0033362",47.2774317962536,0.178530594574095,0.139694843059015,1.27800418873497,0.201247949342104,0.374057742517251
"FBgn0037829",844.822183224464,-0.302741662280404,0.236912514909639,-1.27786268444229,0.201297847384295,0.374057742517251
"FBgn0038286",16053.5251350319,0.0583849355896558,0.0456899960205639,1.27784943477295,0.201302520019468,0.374057742517251
"FBgn0036220",124.347954353651,-0.159702728484329,0.124983928521119,-1.27778611517515,0.201324851433709,0.374057742517251
"FBgn0033820",47894.8224720103,0.120380375668731,0.0942131776038522,1.2777445653612,0.201339506111075,0.374057742517251
"FBgn0030395",190.107391696592,-0.219177153793605,0.171536924866897,-1.27772579556077,0.201346126501001,0.374057742517251
"FBgn0033808",1074.00049877851,0.054545643654265,0.0426897973499846,1.27772083823876,0.201347875049281,0.374057742517251
"FBgn0001170",126.14019342174,-0.120704563850487,0.0944707519048237,-1.27769242243454,0.201357898094941,0.374057742517251
"FBgn0028546",4432.50991380223,0.0438459665179872,0.0343259093677582,1.27734318844211,0.201481112373517,0.374217138099211
"FBgn0052801",43.3518257103299,0.245181899897285,0.191952183803354,1.2773071659787,0.201493824693119,0.374217138099211
"FBgn0264878",79.5405970381854,0.126587663697277,0.0991216489443998,1.27709400565242,0.201569060898413,0.374271885118568
"FBgn0036597",444.834701130167,-0.231457577882962,0.181239455762612,-1.27708162060543,0.201573432904067,0.374271885118568
"FBgn0037852",4378.18718403772,-0.0494743080286752,0.0387443512709279,-1.27694248079458,0.201622554954195,0.374316547379838
"FBgn0038739",6789.76263204756,-0.0513586498165224,0.0402316385261556,-1.2765736544171,0.201752808002114,0.374511801229185
"FBgn0037389",222.759653110933,-0.299049194057591,0.234275263052195,-1.27648642951674,0.201783620920136,0.374522439723986
"FBgn0285951",2114.21732538126,0.0445086942941879,0.0348710086077896,1.27638104176446,0.201820854592911,0.374535417899136
"FBgn0267463",280.224481847387,0.171345121835196,0.134248853820241,1.27632465350227,0.20184077871915,0.374535417899136
"FBgn0263538",16.4815316592275,0.184861250406431,0.14485369322438,1.27619286944986,0.201887348649017,0.374575284546114
"FBgn0035101",5051.43637460435,-0.055021827600925,0.0431230815123939,-1.27592522777184,0.201981952138779,0.374698869452486
"FBgn0038487",13.8430430662132,0.346369748294885,0.271482729490318,1.27584450379278,0.202010492042016,0.374698869452486
"FBgn0052544",881.676502383651,-0.0803777643881137,0.0630022738473953,-1.27579148306306,0.2020292390813,0.374698869452486
"FBgn0034915",5093.91972352339,-0.0392429284906489,0.0307751491815803,-1.27514990290077,0.202256189154339,0.375073201248458
"FBgn0034225",5314.70189568513,-0.0640509331615602,0.0502672616150473,-1.2742077269311,0.202589807509796,0.37564522609416
"FBgn0050067",22.8719204122804,-0.304789547143338,0.23923610635455,-1.27401148508761,0.202659345887561,0.375727508417316
"FBgn0031092",7394.49700046361,-0.0492028956328481,0.0386267170146711,-1.27380475058649,0.202732621150052,0.375816697580705
"FBgn0025725",12553.3958564343,-0.0500887992067324,0.0393266532119986,-1.27366035794397,0.202783811324643,0.375840685620249
"FBgn0003130",97.7107589534102,-0.194844847132715,0.152989709515498,-1.27358139151821,0.202811810536252,0.375840685620249
"FBgn0267002",13067.4013928823,0.0518842565425042,0.0407396974603627,1.27355527352614,0.202821071840876,0.375840685620249
"FBgn0031240",6763.07376505121,0.127594948843397,0.100242787487174,1.27285914569886,0.20306802870049,0.376251619872902
"FBgn0267222",6.52353394005433,0.420468395356928,0.330353510071098,1.27278319296936,0.203094986777325,0.376254881210796
"FBgn0263031",431.608362005332,-0.130853211451278,0.102820040294592,-1.27264306721109,0.203144728774252,0.376277493015481
"FBgn0052774",868.691535128816,0.312569164882069,0.245613299889813,1.2726068377498,0.203157590991884,0.376277493015481
"FBgn0038490",334.464646907993,0.085752096196679,0.0674075880808992,1.27214307228681,0.203322289832299,0.3765094935315
"FBgn0036394",4119.15325836023,-0.357147165763253,0.280760919271014,-1.27206865788363,0.203348725958613,0.3765094935315
"FBgn0083006",19.2792403519551,0.193575695962814,0.152177226971163,1.27204115763981,0.203358496204899,0.3765094935315
"FBgn0031683",6110.93103253789,-0.0397787759502981,0.0312761949933299,-1.2718547111879,0.203424745640861,0.376585457712538
"FBgn0053542",35.2887543835611,-0.286443512952682,0.225267352618811,-1.27157135564775,0.203525459565083,0.376725196755402
"FBgn0050277",1916.15830997403,-0.0956511534395681,0.0752553248666899,-1.27102173313328,0.203720917054139,0.377005416741496
"FBgn0011705",7697.30355517052,0.167202228888738,0.131559680273566,1.27092304071473,0.203756028647595,0.377005416741496
"FBgn0003444",4104.73685740073,-0.0609828148028291,0.0479832350795662,-1.2709192012941,0.203757394679173,0.377005416741496
"FBgn0034437",876.508721922409,0.198215719819963,0.15598232737073,1.27075754773716,0.203814915619945,0.377005416741496
"FBgn0034143",2834.55259737367,-0.112002589627535,0.0881392491972848,-1.27074590091908,0.203819060345981,0.377005416741496
"FBgn0032707",570.934249898728,-0.119511433851704,0.0940501837555254,-1.27071983359823,0.203828337085059,0.377005416741496
"FBgn0052230",61619.2248268292,0.0768052192423657,0.0604533311434125,1.27048779264391,0.20391092848078,0.377098689978802
"FBgn0031534",10943.6172784757,0.0559513499631426,0.0440410524627195,1.27043625968079,0.20392927414806,0.377098689978802
"FBgn0026192",9551.00525100628,0.0464290503200553,0.0365489474221308,1.27032523765491,0.203968801924955,0.377125080527913
"FBgn0040719",345.917384736756,0.182771015446197,0.143909267948963,1.27004339644766,0.204069172427753,0.377263944867055
"FBgn0037086",2919.19802540021,0.183871651688619,0.144791031243812,1.26991050556853,0.204116510564932,0.377304745698881
"FBgn0036754",1818.81686692643,-0.102193726952804,0.0804845725944677,-1.26973062859787,0.204180598724758,0.377358033985738
"FBgn0267153",391.600571537829,0.360004577186055,0.283537886044421,1.26968773806,0.204195882306775,0.377358033985738
"FBgn0035743",4884.34723645829,0.331091515056296,0.260818667310114,1.26943181817054,0.204287093908203,0.377478903132428
"FBgn0033475",3592.79073928597,-0.050178097671009,0.0395323156842493,-1.26929315428393,0.204336527046252,0.377478903132428
"FBgn0030739",1318.66668646622,0.042983945639005,0.0338655076866074,1.26925442951513,0.204350333830508,0.377478903132428
"FBgn0035926",13730.5115839185,-0.208112611393575,0.163968829586707,-1.26922057026409,0.204362406437353,0.377478903132428
"FBgn0039154",2514.89420542717,-0.101980081815352,0.0803753971288047,-1.26879723719343,0.20451339077743,0.377692721819425
"FBgn0040904",1310.70080154627,0.222794283121039,0.175600827527274,1.2687541753551,0.204528753591741,0.377692721819425
"FBgn0053087",15014.1258286329,0.0898447405110692,0.0708677612065293,1.26778014405218,0.204876474899397,0.378255110061167
"FBgn0036465",1438.76415113973,0.161822394527221,0.127644427057633,1.26775918273468,0.204883962642293,0.378255110061167
"FBgn0034495",913.74889274192,-0.0710058948714609,0.0560139269457989,-1.2676471503269,0.204923985917821,0.378264839249894
"FBgn0054027",289.620304968483,-0.183877715227863,0.145059431878757,-1.26760261533046,0.204939897504128,0.378264839249894
"FBgn0250814",45398.8686421168,-0.0810538221770775,0.0639494434465228,-1.26746720235115,0.204988283744823,0.37828301281751
"FBgn0267804",62.4407167724597,-0.186699011574021,0.147309731968302,-1.26739088503803,0.205015557374194,0.37828301281751
"FBgn0003430",250.184940858918,-0.0859182845520487,0.0677933805029095,-1.26735507087394,0.205028357243686,0.37828301281751
"FBgn0037402",1054.45603101608,0.227626637465713,0.179619116536785,1.26727400654538,0.205057331525332,0.37828301281751
"FBgn0033706",2062.72358203405,-0.203532494187938,0.160613305911265,-1.26722062679156,0.205076412319699,0.37828301281751
"FBgn0000808",407.025407639778,-0.129196075976296,0.101975075334721,-1.26693778408327,0.205177537052692,0.378356395490704
"FBgn0265307",20.8780532748022,-0.272952508265361,0.21544647682751,-1.26691562695588,0.205185460419611,0.378356395490704
"FBgn0267781",82.2670997248769,0.247723091622803,0.195535343737104,1.26689675067575,0.205192210734243,0.378356395490704
"FBgn0259791",3053.34860669651,-0.0767631464136336,0.0605992138680948,-1.26673502037044,0.205250053452336,0.378416322774451
"FBgn0036264",6261.03930752542,-0.172554799955985,0.1362340888041,-1.26660516079873,0.205296506205617,0.378454851551771
"FBgn0037492",984.817063406094,0.111210064156749,0.0878067819822083,1.26653160093354,0.205322823083627,0.378454851551771
"FBgn0037882",1015.78548931373,0.0852762559215461,0.0673341299189599,1.2664640654625,0.205346986825104,0.378454851551771
"FBgn0027587",5743.54770689443,-0.0368026620697807,0.0290710644497791,-1.26595509199046,0.205529160629871,0.378738466352923
"FBgn0005694",8649.40060263938,-0.0853267139053826,0.067404396264994,-1.26589241404861,0.205551602687121,0.378738466352923
"FBgn0051044",560.267608567387,0.187404359745655,0.148056867332716,1.26575932019766,0.20559926331332,0.378779543466317
"FBgn0039335",2060.77886025284,0.0274241156625228,0.0216724993921891,1.26538776936852,0.205732357377588,0.378977986721211
"FBgn0034784",922.442058710382,0.357147377808043,0.282287121561208,1.26519189339144,0.205802547750146,0.379060520908497
"FBgn0052650",932.351414686909,0.138572907641537,0.109557564184531,1.26484107850495,0.205928302551627,0.379245364294633
"FBgn0036249",1031.06648138984,0.0568743451808077,0.0449689454993467,1.26474713937052,0.205961985901459,0.37926062072766
"FBgn0031139",1141.04938523442,0.256132837953196,0.202629194386498,1.26404706256022,0.20621313548278,0.379676268684202
"FBgn0051926",334.592141183043,-0.685654952115886,0.542507464365185,-1.2638627063283,0.206279309480505,0.379705638736377
"FBgn0067311",122.874781038662,-0.317016415860522,0.250831722819131,-1.26386093552096,0.206279945180116,0.379705638736377
"FBgn0029113",13573.6195841734,-0.0492699998304835,0.038989958697521,-1.26365868229596,0.206352561139397,0.379792486494943
"FBgn0085410",589.974067028258,0.0908428755671297,0.0719098849940782,1.26328773261994,0.206485793248322,0.379987806082122
"FBgn0030720",4853.62814105561,-0.0624423608953491,0.0494333400756728,-1.26316289370214,0.206530645051865,0.379987806082122
"FBgn0038355",2292.02220369331,-0.197832314362335,0.156618141418512,-1.26315069614887,0.206535027736573,0.379987806082122
"FBgn0263706",10319.9264065087,-0.0577700933357694,0.0457414157510272,-1.26297125673186,0.206599509650116,0.380059612922944
"FBgn0260455",83.0212318993085,0.490713593633925,0.388608467490028,1.26274550012608,0.206680656498801,0.380141850262756
"FBgn0034921",2758.92205158633,-0.0614220203355246,0.0486431974576716,-1.26270524031593,0.206695130075229,0.380141850262756
"FBgn0052626",21981.3319013055,-0.0431685958555019,0.0341894408325031,-1.26262947870334,0.206722368698828,0.380145124311687
"FBgn0262982",497.816656377505,0.204270772375785,0.161813685303518,1.26238254813015,0.206811165901568,0.380227960768728
"FBgn0034407",1600.75110382874,0.466617598195523,0.369638327930805,1.26236259320725,0.206818342979079,0.380227960768728
"FBgn0260228",20671.8083982357,0.548901076861911,0.434847123534525,1.26228517369583,0.206846189740929,0.380232340909953
"FBgn0002865",22526.8482109179,-0.18138215905005,0.143729386660845,-1.26196989539831,0.206959619232704,0.380324607741453
"FBgn0040207",5700.21841008833,0.0515639690327195,0.0408607827039771,1.2619427632183,0.206969382842972,0.380324607741453
"FBgn0000542",2913.7436636014,0.060600523434662,0.0480226812828081,1.26191461650761,0.206979511888956,0.380324607741453
"FBgn0035495",6603.72110232333,0.056683588285144,0.0449205740613422,1.26186250887485,0.206998264607205,0.380324607741453
"FBgn0029897",59180.3635528536,-0.236870548495107,0.187762774039721,-1.26154158994795,0.207113785470268,0.380468128862847
"FBgn0036213",102584.358535689,0.0419594952846545,0.033261485515332,1.26150394772095,0.207127338569922,0.380468128862847
"FBgn0053908",9.455145818408,0.279394734104088,0.22152907618133,1.26121021637535,0.207233118770769,0.380615612482795
"FBgn0262572",512.273575210258,-0.425080555609493,0.337061301024796,-1.26113723028151,0.207259409016747,0.380617082208592
"FBgn0262877",149.552684710786,0.140078200102025,0.111080531912696,1.26105085823787,0.207290524128442,0.380627411004167
"FBgn0263617",505.350887514138,0.200970102214616,0.159397048147402,1.26081445390864,0.207375704980345,0.380737000709027
"FBgn0029770",623.386710464824,0.46324517313255,0.367442996573984,1.2607266363812,0.207407353727822,0.380748291844584
"FBgn0053792",16.3864603895755,0.255666406379542,0.2028974489127,1.26007698839795,0.207641590615862,0.381092688632787
"FBgn0028554",15374.4095854468,-0.0618897390322576,0.0491163162236638,-1.26006475629049,0.207646002860726,0.381092688632787
"FBgn0037182",10384.5374661009,-0.0327084682661532,0.0259704646832679,-1.25944871087449,0.207868304641324,0.381453794384202
"FBgn0029795",2613.72431513389,-0.135485561988446,0.10761264631231,-1.2590115254228,0.208026168954458,0.381696578376501
"FBgn0050438",5988.24710861268,-0.10190661834907,0.0809689869095274,-1.25858828470878,0.208179080731171,0.381930216670087
"FBgn0083987",509.327656810902,0.158242710766296,0.125756195043881,1.25832934680538,0.208272672049967,0.382054980227286
"FBgn0034727",3867.57581968956,0.0318874542274307,0.025346233346868,1.25807467291273,0.208364751921981,0.38212871515314
"FBgn0030218",2879.64141656144,-0.0538175985473621,0.0427782193673548,-1.25806074547441,0.208369788376377,0.38212871515314
"FBgn0020930",3994.41799452168,0.0347980587997785,0.0276612854163565,1.25800584737837,0.208389641541121,0.38212871515314
"FBgn0028562",581.651295756013,0.0878645787747977,0.0698526103718622,1.25785676880289,0.208443560738394,0.38218065434009
"FBgn0267208",47.2064953133968,0.276213523376162,0.219774224689806,1.25680581408496,0.2088239602212,0.382831107921788
"FBgn0013810",4176.79626844575,0.111436180790596,0.0886742062985488,1.25669217061174,0.208865124289726,0.382859567382051
"FBgn0260996",619.76429215047,0.198178998123138,0.157871539657432,1.255318080467,0.209363314191525,0.383725666810832
"FBgn0035917",60838.8746123576,-0.087539374810069,0.069758762437688,-1.25488715325567,0.20951972822544,0.383965216232483
"FBgn0266381",58.7244125345143,-0.228508333172648,0.182131775747599,-1.25463188526377,0.209612422978092,0.384087949430467
"FBgn0053899",28.2782497735589,0.215093535154086,0.17149543035398,1.2542231283371,0.209760915579449,0.384312882384335
"FBgn0267693",120.038331404458,-0.226798722706799,0.180845162433951,-1.25410444854798,0.209804043658113,0.384344740510728
"FBgn0262467",4193.1571471019,0.0533386420893389,0.0425380879358138,1.25390314134058,0.209877213111156,0.384431617538736
"FBgn0266024",58.781096621307,0.398990740787707,0.318308727073455,1.25347094456393,0.210034366768671,0.38467228806449
"FBgn0260753",2255.46291047445,-0.101229743705474,0.0807955289188324,-1.25291269281955,0.210237482069667,0.384997066748132
"FBgn0051028",684.892009421434,-0.0848867755927824,0.0677692750010667,-1.25258497440686,0.21035678591626,0.385168305003261
"FBgn0037766",502.699389221946,0.0963264949754686,0.0769099762703574,1.25245773886157,0.210403118424165,0.385205905383721
"FBgn0029700",1611.66128365472,0.200575422278776,0.160164098110658,1.25231200153356,0.210456197383009,0.385255846429212
"FBgn0035721",1060.45288294506,0.054883133488896,0.0438359856327133,1.25201093797099,0.210565878354215,0.385409376757187
"FBgn0038959",408.114644454066,0.162897708679714,0.130135183071413,1.25175763260211,0.210658192489011,0.385531085947532
"FBgn0034788",383.260875024687,0.155665862205259,0.124369903761222,1.25163610727016,0.210702491345113,0.385564902054563
"FBgn0259737",188.531126398587,0.179764661636348,0.143637850638829,1.25151316896518,0.210747312119876,0.3855996648173
"FBgn0029587",86.3888771821471,0.119777169522172,0.0957280001539643,1.25122398179768,0.210852770999515,0.385729043698417
"FBgn0029754",173.259962296877,0.114842900961552,0.0917878491527974,1.25117760162759,0.210869688167036,0.385729043698417
"FBgn0259202",7053.19929694137,-0.200033370477541,0.159978267393021,-1.25037840287466,0.211161350145537,0.386215247473439
"FBgn0259984",12814.1746083927,-0.0579553441139618,0.046365040395858,-1.24997937280217,0.21130708250849,0.386407006280746
"FBgn0034645",14647.086017022,0.0678328436758641,0.0542707768114464,1.24989630997059,0.211337427566539,0.386407006280746
"FBgn0250821",1443.01581912328,0.258343845599128,0.206695118486539,1.24987879486836,0.2113438267007,0.386407006280746
"FBgn0263120",57053.6381265302,-0.0521435275087037,0.041745626886848,-1.2490776015902,0.211636692063995,0.386895088871152
"FBgn0259714",1308.36377768117,-0.0827226697156933,0.066287101083458,-1.24794520145846,0.212051125754417,0.387605264997547
"FBgn0261624",649.860471788292,0.202167677962623,0.16201523506391,1.24783127884778,0.21209285138081,0.387634082841892
"FBgn0014092",2504.14331373792,-0.0415710227487086,0.0333184287527612,-1.24768857070619,0.212145128449077,0.387682175743682
"FBgn0267824",8470.29423378747,0.0646313682509987,0.051808539594871,1.24750415194867,0.212212698803012,0.387758200994441
"FBgn0038916",749.58709093422,-0.0922280687848883,0.0739587713735789,-1.24702002307513,0.212390155822212,0.388034969624038
"FBgn0033778",362.948848168193,-0.116181950678712,0.093176771610621,-1.24689822012967,0.212434819458289,0.388069087857985
"FBgn0265580",46.1116761900253,0.505461357635765,0.405505893971437,1.24649571103736,0.212582462824096,0.388283644543293
"FBgn0264979",6269.0027671609,-0.0595637373245426,0.0477872310522889,-1.24643625531196,0.212604277912267,0.388283644543293
"FBgn0031763",12.1558972021886,0.482209072360347,0.386920546811934,1.24627414163851,0.212663767766725,0.388344793970006
"FBgn0263289",30946.7644774807,-0.0525370048062569,0.0421633008532747,-1.24603633356605,0.212751056477628,0.388420576607516
"FBgn0038476",16373.9359876458,-0.0536000505169811,0.0430170291366794,-1.24601934612165,0.21275729279888,0.388420576607516
"FBgn0025800",12998.6318567267,-0.0371333118987188,0.0298085538542072,-1.24572671590634,0.212864742043474,0.388422696157724
"FBgn0036807",804.037775203685,0.169681914852386,0.136214958919409,1.24569222204719,0.212877410230844,0.388422696157724
"FBgn0052985",976.392696859396,0.258193386517716,0.207272134176223,1.24567341164249,0.212884318754525,0.388422696157724
"FBgn0023415",11073.4186710099,0.168124347160058,0.134967537839635,1.24566506769812,0.212887383298492,0.388422696157724
"FBgn0264271",27.6072575136832,0.333886218413544,0.268059192382936,1.24556899334596,0.212922671552029,0.388422696157724
"FBgn0266940",29.6415689134252,0.228676257302823,0.183592574519765,1.24556375932407,0.212924594137413,0.388422696157724
"FBgn0039124",1364.5326505307,0.155233395997337,0.124633368774336,1.24552034117289,0.212940543178886,0.388422696157724
"FBgn0034636",980.871491211447,-0.0914553916185943,0.0734358679587437,-1.24537769023134,0.212992950049455,0.388470835487781
"FBgn0030200",173.267626817394,0.225919710277944,0.181447882567525,1.24509422254552,0.213097117581628,0.388613356097811
"FBgn0032163",203.884304621413,0.202691230663744,0.162811087213403,1.24494734439104,0.213151106220556,0.388664344619043
"FBgn0045980",189.214777627758,-0.136532086051589,0.109686296673462,-1.24475062238675,0.21322343164641,0.388747565610525
"FBgn0037650",458.186776904126,0.19147847073973,0.153853822197757,1.24454802620121,0.213297935246098,0.388747565610525
"FBgn0000579",72783.160699467,-0.375060217066613,0.301363317971619,-1.24454502157404,0.2132990403221,0.388747565610525
"FBgn0026199",10607.7901716818,0.0538609607483142,0.043277805783439,1.24454000782371,0.213300884345501,0.388747565610525
"FBgn0004666",1162.12598059477,-0.0852107808543487,0.0685339053418722,-1.24333759223681,0.21374345698708,0.389506626767278
"FBgn0013762",2482.25262228276,0.034284351323585,0.0275780395154922,1.2431757995098,0.213803058508154,0.389567696112721
"FBgn0261723",82.0122836061108,0.142400714431509,0.114555839808404,1.24306813750984,0.21384272588956,0.389592433258042
"FBgn0032775",6980.48639226246,-0.0625223489965536,0.0503099165616043,-1.24274404072993,0.213962169341181,0.389762487812921
"FBgn0020497",22111.7830158677,-0.0411074006511206,0.0330816678995771,-1.242603630987,0.214013931243381,0.389809224362791
